JsonType,DateNow,IdInvoice,IdDevice,IdShift,Id_Transaction,InvoiceDate,numResolution,Prefix,TotalWithoutTaxes,TotalTaxes,Subtotal,TotalAdjustments,Total,isVoided,IsElectronic,Tax,items,PaymentMethod,Receipt,Note,PaymentDetails.valuePaid,PaymentDetails.change,Reference.Id_TransactionParent
2,1761584207,63935,104,920,104-1761584207,2025-10-27 10:56:47,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 18, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 18, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761584207

--------------------------------------------
Sistema POS No:      Ferchaz-63935
Fecha de expedicion: 2025-10-27 10:56:47
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:37:39
Salida:            2025-10-27 10:55:50
Minutos:           18.18
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 25.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,25,0,101-1761583059
2,1761584270,63936,104,920,104-1761584270,2025-10-27 10:57:50,123456789,Ferchaz,43.1,6.9,50.0,0,50,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 43.1, 'tax': 6.9, 'Subtotal': 50.0, 'TotalAdjustment': 0, 'Total': 50, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 50, 'mins': 90, 'liquidacion': 50, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 90, 'valor': 50}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761584270

--------------------------------------------
Sistema POS No:      Ferchaz-63936
Fecha de expedicion: 2025-10-27 10:57:50
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 09:26:32
Salida:            2025-10-27 10:56:59
Minutos:           90.45
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   43.10   6.90   50.00   

        TOTAL A PAGAR:   $ 50.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 50.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,50,0,101-1761578792
2,1761584300,63937,104,920,104-1761584300,2025-10-27 10:58:20,123456789,Ferchaz,25.86,4.14,30.0,0,30,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 10, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 25.86, 'tax': 4.14, 'Subtotal': 30.0, 'TotalAdjustment': 0, 'Total': 30, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 30, 'mins': 27, 'liquidacion': 30, 'zona': 1, 'tv': 4, 'calculo_dias': {'2025-10-27': {'formula': 'VehiculosGrandes', 'mins': 27, 'valor': 30}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761584300

--------------------------------------------
Sistema POS No:      Ferchaz-63937
Fecha de expedicion: 2025-10-27 10:58:20
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:30:43
Salida:            2025-10-27 10:58:00
Minutos:           27.28
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   25.86   4.14   30.00   

        TOTAL A PAGAR:   $ 30.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 30.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,30,0,101-1761582643
2,1761584350,63938,104,920,104-1761584350,2025-10-27 10:59:10,123456789,Ferchaz,43.1,6.9,50.0,0,50,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 43.1, 'tax': 6.9, 'Subtotal': 50.0, 'TotalAdjustment': 0, 'Total': 50, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 50, 'mins': 80, 'liquidacion': 50, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 80, 'valor': 50}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761584350

--------------------------------------------
Sistema POS No:      Ferchaz-63938
Fecha de expedicion: 2025-10-27 10:59:10
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 09:38:00
Salida:            2025-10-27 10:58:28
Minutos:           80.47
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   43.10   6.90   50.00   

        TOTAL A PAGAR:   $ 50.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 50.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,50,0,101-1761579480
2,1761584622,63939,104,920,104-1761584622,2025-10-27 11:03:42,123456789,Ferchaz,51.72,8.28,60.0,0,60,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 10, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 51.72, 'tax': 8.28, 'Subtotal': 60.0, 'TotalAdjustment': 0, 'Total': 60, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 60, 'mins': 98, 'liquidacion': 60, 'zona': 1, 'tv': 4, 'calculo_dias': {'2025-10-27': {'formula': 'VehiculosGrandes', 'mins': 98, 'valor': 60}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761584622

--------------------------------------------
Sistema POS No:      Ferchaz-63939
Fecha de expedicion: 2025-10-27 11:03:42
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 09:25:18
Salida:            2025-10-27 11:03:21
Minutos:           98.05
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   51.72   8.28   60.00   

        TOTAL A PAGAR:   $ 60.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 210.00
Cambio:            $ 150.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,210,150,101-1761578718
2,1761584658,63940,104,920,104-1761584658,2025-10-27 11:04:18,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 25, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 25, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761584658

--------------------------------------------
Sistema POS No:      Ferchaz-63940
Fecha de expedicion: 2025-10-27 11:04:18
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:39:28
Salida:            2025-10-27 11:03:59
Minutos:           24.52
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 25.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,25,0,101-1761583168
2,1761584956,63941,104,920,104-1761584956,2025-10-27 11:09:16,123456789,Ferchaz,43.1,6.9,50.0,0,50,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 43.1, 'tax': 6.9, 'Subtotal': 50.0, 'TotalAdjustment': 0, 'Total': 50, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 50, 'mins': 106, 'liquidacion': 50, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 106, 'valor': 50}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761584956

--------------------------------------------
Sistema POS No:      Ferchaz-63941
Fecha de expedicion: 2025-10-27 11:09:16
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 09:23:09
Salida:            2025-10-27 11:08:54
Minutos:           105.75
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   43.10   6.90   50.00   

        TOTAL A PAGAR:   $ 50.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 50.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,50,0,101-1761578589
2,1761585066,63942,104,920,104-1761585066,2025-10-27 11:11:06,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 25, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 25, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761585066

--------------------------------------------
Sistema POS No:      Ferchaz-63942
Fecha de expedicion: 2025-10-27 11:11:06
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:45:12
Salida:            2025-10-27 11:10:27
Minutos:           25.25
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 25.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,25,0,101-1761583512
2,1761585125,63943,104,920,104-1761585125,2025-10-27 11:12:05,123456789,Ferchaz,25.86,4.14,30.0,0,30,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 10, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 25.86, 'tax': 4.14, 'Subtotal': 30.0, 'TotalAdjustment': 0, 'Total': 30, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 30, 'mins': 49, 'liquidacion': 30, 'zona': 1, 'tv': 4, 'calculo_dias': {'2025-10-27': {'formula': 'VehiculosGrandes', 'mins': 49, 'valor': 30}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761585125

--------------------------------------------
Sistema POS No:      Ferchaz-63943
Fecha de expedicion: 2025-10-27 11:12:05
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:22:35
Salida:            2025-10-27 11:12:01
Minutos:           49.43
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   25.86   4.14   30.00   

        TOTAL A PAGAR:   $ 30.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 30.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,30,0,101-1761582155
2,1761585486,63944,104,920,104-1761585486,2025-10-27 11:18:06,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 55, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 55, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761585486

--------------------------------------------
Sistema POS No:      Ferchaz-63944
Fecha de expedicion: 2025-10-27 11:18:06
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:23:04
Salida:            2025-10-27 11:17:36
Minutos:           54.53
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 25.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,25,0,101-1761582184
2,1761585540,63945,104,920,104-1761585540,2025-10-27 11:19:00,123456789,Ferchaz,43.1,6.9,50.0,0,50,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 43.1, 'tax': 6.9, 'Subtotal': 50.0, 'TotalAdjustment': 0, 'Total': 50, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 50, 'mins': 74, 'liquidacion': 50, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 74, 'valor': 50}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761585540

--------------------------------------------
Sistema POS No:      Ferchaz-63945
Fecha de expedicion: 2025-10-27 11:19:00
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:04:57
Salida:            2025-10-27 11:18:37
Minutos:           73.67
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   43.10   6.90   50.00   

        TOTAL A PAGAR:   $ 50.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 50.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,50,0,101-1761581097
2,1761585605,63946,104,920,104-1761585605,2025-10-27 11:20:05,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 21, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 21, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761585605

--------------------------------------------
Sistema POS No:      Ferchaz-63946
Fecha de expedicion: 2025-10-27 11:20:05
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:58:22
Salida:            2025-10-27 11:19:47
Minutos:           21.42
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 25.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,25,0,101-1761584302
2,1761585868,63947,104,920,104-1761585868,2025-10-27 11:24:28,123456789,Ferchaz,43.1,6.9,50.0,0,50,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 43.1, 'tax': 6.9, 'Subtotal': 50.0, 'TotalAdjustment': 0, 'Total': 50, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 50, 'mins': 103, 'liquidacion': 50, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 103, 'valor': 50}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761585868

--------------------------------------------
Sistema POS No:      Ferchaz-63947
Fecha de expedicion: 2025-10-27 11:24:28
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 09:40:51
Salida:            2025-10-27 11:24:08
Minutos:           103.28
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   43.10   6.90   50.00   

        TOTAL A PAGAR:   $ 50.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 50.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,50,0,101-1761579651
2,1761586251,63948,104,920,104-1761586251,2025-10-27 11:30:51,123456789,Ferchaz,43.1,6.9,50.0,0,50,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 43.1, 'tax': 6.9, 'Subtotal': 50.0, 'TotalAdjustment': 0, 'Total': 50, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 50, 'mins': 99, 'liquidacion': 50, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 99, 'valor': 50}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761586251

--------------------------------------------
Sistema POS No:      Ferchaz-63948
Fecha de expedicion: 2025-10-27 11:30:51
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 09:51:40
Salida:            2025-10-27 11:30:33
Minutos:           98.88
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   43.10   6.90   50.00   

        TOTAL A PAGAR:   $ 50.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 50.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,50,0,101-1761580300
2,1761586512,63949,104,920,104-1761586512,2025-10-27 11:35:12,123456789,Ferchaz,21.55,3.45,25.0,0,25,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 21.55, 'tax': 3.45, 'Subtotal': 25.0, 'TotalAdjustment': 0, 'Total': 25, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 25, 'mins': 14, 'liquidacion': 25, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 14, 'valor': 25}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761586512

--------------------------------------------
Sistema POS No:      Ferchaz-63949
Fecha de expedicion: 2025-10-27 11:35:12
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 11:21:17
Salida:            2025-10-27 11:34:48
Minutos:           13.52
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   21.55   3.45   25.00   

        TOTAL A PAGAR:   $ 25.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 25.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,25,0,101-1761585677
2,1761586676,63950,104,920,104-1761586676,2025-10-27 11:37:56,123456789,Ferchaz,25.86,4.14,30.0,0,30,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 10, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 25.86, 'tax': 4.14, 'Subtotal': 30.0, 'TotalAdjustment': 0, 'Total': 30, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 30, 'mins': 53, 'liquidacion': 30, 'zona': 1, 'tv': 4, 'calculo_dias': {'2025-10-27': {'formula': 'VehiculosGrandes', 'mins': 53, 'valor': 30}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761586676

--------------------------------------------
Sistema POS No:      Ferchaz-63950
Fecha de expedicion: 2025-10-27 11:37:56
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:44:47
Salida:            2025-10-27 11:37:52
Minutos:           53.08
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   25.86   4.14   30.00   

        TOTAL A PAGAR:   $ 30.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 30.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,30,0,101-1761583487
2,1761586918,63951,104,920,104-1761586918,2025-10-27 11:41:58,123456789,Ferchaz,43.1,6.9,50.0,0,50,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 8, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 43.1, 'tax': 6.9, 'Subtotal': 50.0, 'TotalAdjustment': 0, 'Total': 50, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 50, 'mins': 101, 'liquidacion': 50, 'zona': 1, 'tv': 1, 'calculo_dias': {'2025-10-27': {'formula': 'Carros', 'mins': 101, 'valor': 50}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761586918

--------------------------------------------
Sistema POS No:      Ferchaz-63951
Fecha de expedicion: 2025-10-27 11:41:58
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 10:00:54
Salida:            2025-10-27 11:41:54
Minutos:           101
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   43.10   6.90   50.00   

        TOTAL A PAGAR:   $ 50.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 50.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,50,0,100-1761580854
2,1761587151,63952,104,920,104-1761587151,2025-10-27 11:45:51,123456789,Ferchaz,25.86,4.14,30.0,0,30,False,False,"[{'Id_Tax': 1, 'TaxValue': 16, 'TaxName': 'IVA'}]","[{'Id_Product': 10, 'description': 'Estacionamiento', 'TotalWithoutTaxes': 25.86, 'tax': 4.14, 'Subtotal': 30.0, 'TotalAdjustment': 0, 'Total': 30, 'AgreementsApplied': [], 'NoteItems': {'Detail_liquidation': {'total': 30, 'mins': 45, 'liquidacion': 30, 'zona': 1, 'tv': 4, 'calculo_dias': {'2025-10-27': {'formula': 'VehiculosGrandes', 'mins': 45, 'valor': 30}}, 'convenios': []}}}]",0,"Estacionamiento Ocampo
Melchor Ocampo #175
4441631191

Transaccion: 104-1761587151

--------------------------------------------
Sistema POS No:      Ferchaz-63952
Fecha de expedicion: 2025-10-27 11:45:51
--------------------------------------------
Placa:             
Id Device:         104
Ingreso:           2025-10-27 11:00:27
Salida:            2025-10-27 11:45:48
Minutos:           45.35
--------------------------------------------
Detalle          Subtotal   Impuesto   Total
--------------------------------------------
Estacionamiento   25.86   4.14   30.00   

        TOTAL A PAGAR:   $ 30.00
--------------------------------------------
Pago Efectivo
Efectivo:          $ 30.00
Cambio:            $  0.00
--------------------------------------------

GRACIAS POR VISITARNOS

--------------------------------------------
Elaborado por:CONTROLES INTELIGENTES S.A.S
WWW.CI24.COM
Nit:900.249.884-9
--------------------------------------------",,30,0,101-1761584427
